"","date","rides"
"827166",2013-08-04,1669
"827276",2003-05-28,2415
"827535",2017-07-04,1248
"827751",2013-12-04,7830
"827802",2015-09-24,8217
"827896",2013-11-26,7667
"828131",2006-10-15,1304
"828142",2012-08-14,3190
"828335",2005-12-21,2304
"828724",2009-10-20,6412
"828776",2012-09-26,7923
"828882",2006-06-08,3752
"828925",2013-09-29,2121
"828973",2013-01-25,7018
"829111",2005-03-10,5871
"829800",2010-12-27,1324
"829894",2010-04-05,5424
"829919",2006-03-08,6319
"829946",2009-11-11,6021
"830191",2003-07-18,3674
"830216",2017-11-18,2241
"830309",2012-12-31,1629
"830381",2016-04-12,7270
"830626",2017-01-14,1840
"831094",2009-12-28,1395
"831134",2004-06-21,3342
"831212",2004-02-02,5886
"831276",2009-10-10,1935
"831385",2004-08-04,2693
"831618",2001-11-28,5711
"831650",2002-12-18,2560
"831767",2002-10-22,6965
"832398",2016-11-22,7706
"832447",2010-07-10,1381
"832740",2013-02-09,2585
"832769",2012-06-29,3994
"832778",2001-01-19,4447
"833102",2007-07-22,682
"833226",2011-05-23,3487
"833275",2006-03-28,6172
"833284",2007-06-26,3415
"833476",2009-08-20,3746
"833650",2011-10-21,8003
"833656",2004-07-11,791
"833900",2010-07-17,1551
"834135",2006-10-10,6686
"834380",2013-01-10,3434
"834449",2004-04-19,5543
"834564",2015-06-18,4493
"834685",2006-03-22,2874
"834701",2012-04-03,7049
"834877",2004-08-17,2672
"835073",2014-09-05,7630
"835285",2016-11-28,7562
"835323",2005-08-03,2703
"835431",2015-01-10,1344
"835556",2004-03-07,1119
"835674",2008-08-09,1478
"835740",2016-05-14,1611
"835772",2016-09-30,8297
"835904",2003-03-15,1631
"836292",2010-06-13,1111
"836567",2008-09-28,1573
"836775",2006-08-01,2439
"836908",2002-07-19,3540
"837257",2008-10-17,6607
"837345",2003-12-09,5261
"837814",2011-03-02,7083
"838084",2017-06-10,2052
"838234",2010-08-02,3220
"838257",2012-03-18,1909
"838331",2009-06-19,2908
"838811",2012-02-21,7273
"838829",2013-08-12,3176
"838937",2001-10-17,6208
"839192",2005-07-31,849
"839308",2012-12-13,5813
"839726",2010-02-27,1784
"839803",2007-04-08,820
"839806",2001-04-06,3964
"839851",2012-03-11,1861
"839958",2014-12-14,1264
"840124",2001-11-25,774
"840144",2001-10-30,5726
"840321",2010-02-06,1756
"840710",2004-07-04,1022
"840719",2013-10-10,8267
"840736",2009-10-09,6222
"840767",2005-11-01,6909
"840913",2013-04-01,6795
"840960",2006-03-06,5774
"841013",2017-11-03,7965
"841503",2016-07-29,3983
"841512",2011-07-05,3615
"841976",2012-05-06,1463
"842019",2002-05-12,549
"842044",2004-05-04,4757
"842126",2012-04-15,1680
"842152",2010-04-08,5649
"842487",2017-07-02,1274
"842605",2008-04-26,2051
"842683",2004-12-03,5915
"842701",2016-01-20,7779
"842907",2004-12-20,2152
"842931",2014-03-16,1818
"843140",2011-01-21,5809
"843185",2003-07-17,3579
"843202",2007-07-25,2752
"843218",2012-07-24,3831
"843228",2001-09-20,6228
"843281",2004-03-29,5549
"843324",2006-06-11,948
"843386",2001-12-18,2459
"843505",2009-01-28,6190
"843546",2005-02-19,1498
"843594",2014-09-02,8094
"843856",2009-03-19,5973
"844201",2005-10-27,6992
"844218",2006-10-03,6691
"844219",2016-01-23,2143
"844325",2013-09-24,8228
"844372",2013-11-16,2975
"844375",2002-08-10,1073
"844473",2009-05-19,2914
"844605",2010-07-25,1000
"844619",2001-09-08,1786
"844770",2016-12-17,1339
"844973",2003-06-11,3672
"845107",2011-10-15,2958
"845149",2011-06-18,1992
"845154",2015-10-21,8681
"845198",2011-09-01,8411
"845263",2007-03-08,5447
"845341",2007-05-15,2407
"845387",2010-11-04,7348
"845460",2005-05-05,4749
"845674",2004-08-25,7152
"845924",2002-04-22,5078
"845948",2010-02-04,6042
"845998",2016-06-05,1352
"846111",2006-09-01,6760
"846284",2004-05-21,2410
"846288",2013-05-02,6882
"846425",2008-12-24,1119
"846498",2016-11-01,8076
"846850",2005-11-02,7166
"846938",2003-02-15,1383
"847060",2010-01-23,1832
"847514",2016-07-08,3778
"847667",2002-02-18,4852
"847875",2014-12-07,1587
"847977",2007-02-20,5536
"848169",2014-07-28,3639
"848175",2009-03-23,2606
"848363",2006-01-31,6567
"848385",2015-10-20,8394
"848394",2016-09-19,8285
"848542",2001-11-19,5748
"848788",2004-05-09,889
"848932",2013-01-17,7337
"849218",2003-02-27,6163
"849283",2010-04-02,5406
"849531",2011-03-25,2970
"849675",2008-02-26,5603
"850314",2004-01-05,2325
"850354",2007-12-26,1116
"850739",2003-10-31,5932
"850826",2008-06-17,3688
"850859",2003-07-04,1127
"850948",2005-01-16,810
"851002",2013-02-15,6882
"851006",2004-01-28,6050
"851011",2017-02-22,7641
"851059",2008-02-27,5863
"851091",2016-02-22,7394
"851153",2003-06-19,3370
"851166",2015-07-23,3831
"851651",2001-02-07,4729
"852004",2005-08-30,7266
"852037",2004-08-01,1234
"852334",2013-05-04,2568
"852442",2005-12-24,683
"852474",2004-04-08,5727
"852848",2005-01-11,6189
"852943",2012-04-19,6778
"853123",2010-04-17,2157
"853431",2003-05-15,2551
"853463",2009-08-14,2454
"853499",2008-03-07,5351
"853565",2006-01-22,1026
"853582",2011-04-11,6651
"853587",2009-06-21,865
"853951",2016-10-12,8543
"854004",2013-10-06,1929
"854099",2005-05-31,3196
"854219",2015-12-02,7872
"854743",2008-09-20,2651
"855165",2011-01-06,2763
"855306",2007-05-20,736
"855413",2010-08-26,7498
"855648",2010-01-12,5953
"855711",2002-05-14,2498
"855787",2012-08-10,3058
"856233",2004-06-03,3350
"856540",2012-10-25,8183
"856610",2006-08-08,2613
"856645",2007-09-03,1138
"856765",2004-05-19,2393
"857241",2001-05-29,2807
"857283",2007-09-18,6620
"857702",2010-04-23,5483
"857864",2015-07-19,1428
"857886",2002-08-22,2909
"858147",2012-07-18,4324
"858365",2008-03-24,2351
"858664",2002-11-11,6367
"858896",2015-04-07,6401
"858994",2015-09-29,8378
"859060",2007-02-21,5681
"859217",2012-01-24,7299
"859299",2012-01-25,7557
"859455",2016-12-01,7575
"859566",2015-12-30,1884
"859576",2003-01-31,5841
"859596",2008-10-06,6740
"859714",2008-12-16,3095
"859798",2013-09-11,7273
"859840",2001-03-12,2047
"859842",2004-09-28,7030
"860081",2008-03-02,1180
"860176",2013-07-09,4175
"860243",2002-02-11,5421
"860253",2016-11-07,8332
"860258",2010-01-17,1049
"860481",2016-02-08,7370
"860589",2008-02-20,5647
"860756",2017-05-29,1054
"860793",2008-11-21,6226
"860832",2017-02-17,7150
"860864",2002-04-03,5410
"860881",2001-01-18,4803
"861008",2013-06-06,3825
"861246",2015-02-06,7106
"861366",2012-02-10,7144
"861371",2004-10-09,1917
"861749",2014-06-19,4021
"861846",2007-02-08,5402
"861859",2005-06-18,1663
"861871",2013-09-05,7657
"862370",2017-02-05,1379
"862409",2006-08-14,2336
"862410",2017-04-25,6933
"862531",2010-11-15,6897
"862586",2015-10-12,8088
"862895",2001-03-25,729
"862920",2014-06-14,1958
"862983",2009-11-01,563
"863510",2011-08-17,4038
"863599",2008-03-16,1185
"863807",2003-01-01,803
"863825",2006-05-15,2830
"863891",2008-11-16,1277
"864279",2008-11-28,1214
"864352",2007-01-10,2574
"864740",2010-02-14,1232
"865293",2002-10-28,6765
"865679",2006-07-28,2555
"865700",2001-03-23,4030
"865725",2007-08-03,2288
"865777",2017-04-15,2097
"866184",2014-05-17,1740
"866210",2006-06-02,3503
"866368",2013-11-14,8072
"866415",2009-02-02,5838
"866693",2002-09-02,972
"867404",2011-04-07,6843
"867723",2003-10-03,6494
"867856",2004-10-31,1055
"868247",2015-01-25,1253
"868259",2001-02-18,596
"868307",2010-12-01,6863
"868358",2016-10-25,8161
"868452",2014-07-07,3829
"868601",2017-09-30,2501
"868955",2011-10-13,8011
"868997",2003-09-15,7079
"869376",2013-03-27,3230
"869514",2003-06-17,3541
"869706",2005-11-23,5857
"869777",2002-01-21,1683
"870236",2007-10-29,6006
"870607",2002-08-13,2490
"870654",2015-02-18,6662
"870660",2001-04-01,659
"870661",2010-07-13,3506
"870662",2003-10-21,7116
"870827",2013-03-09,2734
"871134",2014-07-05,1322
"871210",2007-09-30,1155
"871298",2005-03-14,5552
"871589",2007-01-11,2542
"871611",2013-03-20,7289
"871812",2013-07-25,4276
"871890",2011-07-09,1826
"872158",2002-11-04,6727
"872430",2012-11-10,3059
"872535",2017-10-16,8303
"872724",2011-01-03,2303
"872811",2004-11-23,6563
"872854",2014-07-25,3805
"873132",2006-06-28,3699
"873213",2014-06-01,1438
"873355",2015-01-09,2493
"873379",2002-04-10,5467
"873492",2012-02-06,7103
"873507",2009-12-29,1456
"873531",2006-09-28,6621
"873649",2015-12-06,1703
"873769",2011-12-01,7461
"873853",2016-12-09,5364
"874150",2010-07-20,3584
"874194",2002-01-30,5983
"874218",2008-04-17,5781
"874322",2009-12-26,562
"874334",2012-10-03,8281
"874388",2015-06-19,3600
"874899",2007-01-09,2463
"874976",2004-09-22,6967
"875257",2015-04-27,6420
"875414",2007-05-07,3804
"875601",2001-03-19,4352
"875764",2011-01-17,2047
"875851",2007-02-14,5222
"876063",2004-07-19,3396
"876112",2010-12-25,437
"876369",2015-02-25,6957
"876398",2016-11-02,8805
"876667",2010-03-12,5692
"876807",2012-03-25,1744
"876852",2002-12-12,5042
"876884",2002-06-01,1211
"877116",2012-01-31,7404
"877136",2014-10-04,2403
"877164",2008-01-16,5803
"877200",2003-08-21,3264
"877298",2016-12-31,1246
"877362",2016-04-17,2123
"877534",2015-08-10,2822
"877556",2004-10-03,1072
"877770",2015-10-25,1754
"877809",2009-08-15,1264
"877865",2012-08-12,1231
"877917",2008-05-16,2900
"878278",2001-02-19,3916
"878520",2014-10-14,7945
"878579",2008-10-02,6988
"878620",2015-01-31,2246
"878780",2012-05-22,3677
"879317",2004-12-18,1048
"879325",2007-01-13,1167
"879388",2006-12-15,4039
"879389",2015-04-15,7091
"879441",2001-05-24,2270
"879614",2002-10-01,7224
"879764",2005-02-08,6035
"879800",2004-02-25,6198
"879901",2004-02-16,5389
"880134",2001-01-15,1305
"880352",2007-05-12,1452
"880500",2006-06-07,3749
"880615",2007-07-09,3164
"881461",2008-07-11,3563
"881486",2013-11-04,8091
"881498",2003-10-26,1007
"881824",2011-12-13,3538
"881991",2010-09-11,2619
"882098",2015-09-17,8525
"882099",2012-01-17,7537
"882137",2014-04-21,6646
"882391",2002-08-29,6332
"882412",2016-03-30,7318
"882438",2010-04-10,2215
"882445",2003-05-26,671
"882482",2004-09-04,1560
"882598",2013-10-26,2756
"882878",2016-10-30,2258
"883333",2007-01-24,5978
"883504",2004-10-28,6662
"883506",2001-03-09,3920
"883645",2017-04-08,2468
"883652",2016-05-07,2052
"883803",2016-12-05,5737
"883850",2005-07-05,3455
"883971",2016-06-29,3968
"884102",2012-04-27,6721
"884250",2010-09-27,6997
"884370",2016-12-03,2174
"884784",2004-10-21,6777
"884851",2012-07-17,3958
"884884",2004-02-19,5892
"884948",2012-02-25,2363
"885093",2001-10-31,6066
"885164",2008-11-18,6581
"885235",2010-02-20,1895
"885245",2005-01-17,1600
"885582",2004-11-28,864
"885908",2001-07-09,3062
"885994",2007-05-29,3086
"886060",2013-04-19,6650
"886426",2005-05-13,2431
"886427",2009-03-21,1755
"886683",2007-02-06,5189
"886737",2005-08-06,1182
"886855",2014-01-11,1918
"886953",2012-01-13,6965
"887043",2003-09-14,1036
"887173",2004-04-16,5701
"887235",2017-11-11,2699
"887280",2012-10-20,2983
"887478",2009-01-16,4916
"887733",2004-10-23,1572
"888368",2011-09-27,7567
"888369",2004-05-23,713
"888473",2004-03-17,5838
"888584",2008-12-08,4705
"888601",2010-01-01,672
"888664",2011-07-27,4107
"888809",2003-07-20,797
"888820",2015-03-05,6743
"889067",2010-04-25,1179
"889157",2010-04-26,5378
"889302",2011-01-22,2009
"889510",2017-10-06,8395
"889619",2009-05-22,2731
"889622",2003-10-08,7497
"889660",2004-07-14,3800
"889722",2015-08-11,2959
"889834",2016-01-16,2043
"890024",2014-02-09,1654
"890031",2005-11-28,6181
"890075",2008-08-25,6540
"890478",2010-10-02,2564
"890678",2001-09-07,6061
"890911",2008-10-10,6866
"891062",2015-08-24,8240
"891076",2012-08-19,1451
"891310",2011-08-07,1522
"891323",2013-07-22,4292
"891326",2010-10-01,7218
"891346",2010-02-09,6030
"891663",2008-11-04,7283
"891791",2014-07-31,3744
"891928",2003-03-16,943
"891993",2007-01-22,5658
"892050",2008-08-12,2649
"892082",2014-04-04,6996
"892232",2012-01-18,7536
"892625",2001-06-10,632
"892760",2003-12-14,698
"892926",2015-08-21,4693
"893309",2006-04-09,1254
"893332",2011-03-09,6993
"893451",2007-04-21,1701
"893535",2007-06-15,3210
"893577",2002-04-15,5510
"893716",2013-12-20,3070
"893816",2001-08-02,2015
"893864",2006-04-03,5949
"893926",2006-06-20,3873
"894003",2010-02-26,5608
"894049",2007-02-22,5600
"894173",2013-04-27,2502
"894246",2016-01-29,7441
"894500",2011-12-05,5859
"895160",2012-06-07,3917
"895426",2011-06-26,1821
"895485",2003-04-20,765
"895529",2009-09-22,6773
"895701",2012-09-08,3157
"895825",2012-11-29,7592
"895879",2015-07-08,3989
"895891",2005-04-30,1558
"895980",2007-11-24,929
"896031",2004-07-22,3255
"896410",2009-02-05,6061
"896925",2011-10-29,3023
"897258",2004-02-13,5498
"897433",2009-06-26,3199
"897572",2004-02-21,1524
"897617",2008-08-27,6963
"897704",2001-08-06,2406
"897720",2001-07-30,2492
"897771",2009-09-28,6043
"897776",2016-04-23,2229
"897908",2010-01-07,2679
"897912",2004-07-05,917
"898181",2011-05-02,5533
"898223",2015-12-03,7649
"898235",2002-02-14,5536
"898311",2013-03-25,3006
"898519",2012-09-20,8420
"899041",2003-04-24,5812
"899312",2003-03-22,1291
"899407",2004-11-05,6282
"899522",2016-10-06,8410
"899702",2015-11-19,8105
"899990",2005-08-01,2482
"900286",2009-04-30,5590
"900659",2011-01-10,6407
"900959",2004-03-09,5777
"901216",2007-05-11,4234
"901245",2009-08-19,3237
"901621",2012-01-08,1293
"901847",2017-05-14,1138
"901980",2004-09-26,1066
"902106",2002-10-25,6388
"902108",2006-07-23,863
"902172",2013-08-01,3932
"902270",2001-09-28,5926
"902305",2008-11-06,6768
"902615",2005-03-25,2075
"902795",2001-05-07,2388
"902835",2017-11-21,7708
"902924",2013-12-08,1634
"903040",2006-09-13,6991
"903385",2005-09-07,7387
"903513",2014-12-20,1237
"903636",2007-06-19,3291
"904003",2005-08-22,6560
"904034",2007-03-15,5453
"904052",2002-08-16,2426
"904315",2006-01-03,2416
"904585",2015-05-20,3227
"904641",2011-10-22,2919
"904742",2001-04-02,4297
"904951",2002-12-11,5061
"905038",2016-05-10,3489
"905418",2013-05-30,3892
"905757",2007-03-17,1720
"905939",2005-09-30,6863
"906012",2008-10-15,6885
"906019",2007-06-12,3331
"906164",2001-03-11,565
"906433",2009-02-12,6012
"906448",2003-10-28,6804
"906904",2013-06-27,4214
"906915",2013-12-07,2414
"906973",2015-12-28,1554
"907007",2014-11-02,1830
"907114",2005-10-11,7282
"907296",2011-02-17,7101
"907390",2008-07-15,3822
"907479",2001-09-10,6392
"908070",2003-11-17,6356
"908120",2002-12-19,2485
"908273",2008-04-11,5674
"908861",2012-06-20,4305
"908889",2010-08-31,7748
"908982",2013-12-31,1934
"909163",2006-02-25,1707
"909361",2005-08-19,3608
"909450",2012-06-08,4171
"909473",2014-07-14,4057
"909520",2016-05-16,3259
"910147",2016-04-15,7393
"910310",2014-02-15,2548
"910365",2017-04-23,1852
"910376",2016-07-22,3612
"910420",2007-10-30,6302
"910668",2017-07-21,3747
"910865",2002-10-20,1110
"911221",2012-11-15,8131
"911318",2010-07-30,3205
"911352",2003-10-16,6876
"911382",2002-01-12,1300
"911505",2003-07-19,1269
"911670",2006-07-16,1177
"911867",2016-09-29,8212
"912063",2002-07-21,844
"912097",2008-03-22,1293
"912180",2017-08-05,1764
"912201",2013-12-17,3479
"912409",2005-04-08,5796
"912481",2012-09-15,3131
"912579",2001-06-09,896
"912711",2012-11-16,7418
"912715",2013-10-02,8358
"913023",2014-01-22,7559
"913214",2003-03-12,6243
"913245",2017-11-19,1781
"913579",2015-08-06,3270
"914735",2015-10-16,8364
"915209",2012-04-18,7050
"915390",2003-02-25,5946
"915531",2003-06-22,799
"915680",2017-04-22,2612
"915750",2008-08-02,1678
"915768",2002-09-24,7412
"915888",2007-12-12,4380
"915938",2001-08-10,2597
"916211",2016-11-27,1227
"916456",2008-06-23,3647
"916560",2005-09-02,6880
"916977",2011-11-10,7878
"917036",2014-01-01,971
"917120",2004-07-18,872
"917272",2013-09-07,2867
"917767",2008-07-13,1120
"917811",2013-12-10,5686
"917833",2006-05-30,3520
"917855",2003-05-02,5726
"918144",2004-03-06,1540
"918208",2005-11-25,1077
"918688",2015-12-20,1027
"918689",2015-02-07,2377
"918797",2013-12-05,7556
"918848",2001-12-29,607
"918936",2012-01-29,1681
"919009",2005-01-02,550
"919245",2006-12-20,2470
"919384",2014-07-02,3908
"919447",2007-12-25,310
"919632",2011-07-29,3680
"920006",2013-03-22,6746
"920305",2014-04-03,7021
"920490",2007-03-04,801
"920776",2004-12-19,565
"920800",2013-04-18,6255
"921005",2007-04-26,5105
"921019",2014-01-15,7625
"921022",2016-03-10,7405
"921042",2008-02-22,5109
"921410",2004-01-16,6169
"921466",2006-08-18,2293
"921618",2011-11-09,7909
"922079",2003-05-22,2370
"922199",2004-11-26,1176
"922386",2015-09-19,2751
"922583",2008-11-05,6640
"922699",2004-08-13,2425
"923062",2015-06-29,3620
"923299",2009-04-05,1268
"923505",2003-03-03,5802
"923651",2004-09-19,1234
"923871",2006-07-06,3727
"923946",2016-01-18,1896
"924133",2006-11-12,1154
"924136",2006-10-17,6642
"924461",2002-11-03,979
"924622",2008-12-18,2879
"924714",2006-05-05,4925
"924934",2003-10-18,1977
"925079",2014-01-18,2306
"925319",2010-04-30,5542
"925641",2004-06-07,3371
"925646",2013-02-17,1700
"925952",2006-11-15,6256
"925979",2014-04-29,7116
"926018",2003-10-07,7450
"926265",2002-08-18,885
"926383",2003-06-09,3792
"926461",2009-03-01,1107
"926645",2007-11-14,6223
"926720",2007-01-25,5734
"927119",2010-07-22,3660
"927349",2011-12-07,6088
"927597",2005-06-30,3752
"927611",2016-05-03,5179
"927859",2007-06-07,3105
"928192",2013-12-02,7480
"928220",2010-01-27,5931
"928287",2015-06-25,3759
"928373",2008-03-21,4564
"928592",2014-09-08,8033
"928829",2001-01-12,4358
"928868",2017-08-09,3252
"928937",2016-08-09,3083
"928955",2017-05-24,3462
"928998",2002-08-24,1840
"929149",2017-02-08,7553
"929207",2008-05-06,4790
"929345",2001-06-15,2713
"929365",2010-07-11,958
"929644",2015-06-28,1604
"929889",2003-08-22,3623
"929918",2006-07-29,1199
"930077",2012-01-12,7504
"930085",2009-09-10,6903
"930213",2014-11-26,6137
"930325",2014-05-29,3806
"930563",2011-03-04,6341
"930658",2010-08-09,2588
"930800",2002-08-12,2486
"930843",2017-01-06,2607
"930884",2007-09-15,2199
"930895",2002-09-03,7377
"930983",2010-07-23,3198
"931292",2015-06-09,3488
"931322",2005-09-19,6872
"931333",2004-02-27,5488
"931384",2012-11-26,7490
"931731",2017-04-01,2247
"931860",2012-08-31,7778
"931984",2003-01-16,6380
"932231",2005-11-29,6408
"932285",2015-11-23,8045
"932305",2015-07-31,3810
"932843",2005-06-04,1179
"932867",2012-09-12,8146
"932928",2002-11-19,6628
"933004",2005-09-23,7115
"933039",2016-04-11,7114
"933042",2010-08-25,7504
"933180",2011-07-04,1246
"933371",2017-09-18,8492
"933392",2006-04-12,6390
"933528",2010-08-07,1678
"933673",2016-07-26,3864
"933813",2013-01-30,7534
"933845",2016-04-13,7373
"933866",2003-06-05,3605
"934160",2012-01-30,7178
"934264",2002-11-16,1949
"934349",2002-01-08,5515
"934373",2002-12-01,818
"934464",2016-01-27,7680
"934643",2005-09-27,7209
"934693",2010-09-28,7300
"934734",2002-06-08,1148
"934785",2007-12-11,4805
"935027",2008-01-14,5186
"935261",2005-01-28,5651
"935465",2014-12-26,1030
"935679",2006-08-27,1930
"935890",2014-05-03,2547
"936218",2008-04-27,1195
"936399",2012-05-15,3623
"936686",2016-04-25,6968
"936945",2006-05-21,882
"936962",2013-05-13,3589
"936997",2007-12-08,1734
"937025",2011-04-02,2434
"937072",2012-09-13,8193
"937168",2017-08-03,3788
"937261",2008-12-19,2601
"937332",2005-10-20,7108
"937403",2016-01-21,7635
"937421",2006-04-17,5806
"937619",2014-10-08,8264
"937625",2017-10-02,8278
"937688",2014-01-26,1489
"937867",2015-12-12,2117
"938075",2004-04-30,5493
"938369",2009-09-11,6651
"938500",2011-03-20,1259
"938584",2005-04-14,6049
"938695",2017-08-11,3035
"938899",2009-07-22,3367
"939177",2002-10-02,7219
"939282",2014-08-27,8313
"939404",2010-11-12,7122
"939507",2014-10-28,7662
"939572",2011-12-06,5787
"939746",2003-05-03,1647
"939793",2011-04-13,6737
"939829",2001-07-05,2950
"940213",2007-11-29,5809
"940217",2001-07-06,3064
"940308",2011-12-02,7175
"940310",2016-04-30,2012
"940556",2006-06-01,3710
"940579",2003-12-06,1670
"940849",2008-01-27,1007
"940939",2001-04-07,1226
"941102",2009-04-15,5560
"941134",2010-09-14,7434
"941186",2007-09-04,6740
"941193",2006-09-23,1805
"941239",2009-11-16,5918
"941453",2007-11-01,6312
"941646",2006-01-30,6375
"941767",2004-01-02,1618
"941954",2015-09-03,8070
"942172",2008-05-09,4412
"942283",2004-04-25,971
"942302",2011-04-28,6553
"942412",2005-01-15,1194
"942520",2014-08-13,3257
"942919",2015-12-07,5769
"942925",2011-09-12,7954
"942993",2013-03-17,2041
"943212",2005-10-28,7369
"943333",2015-03-19,6882
"943466",2013-12-06,7190
"943956",2017-07-20,3896
"943971",2005-08-02,2689
"944044",2005-12-09,4705
"944693",2003-03-30,944
"944766",2001-04-26,4250
"944899",2008-03-03,5185
"945036",2016-10-05,8546
"945290",2004-08-15,714
"945348",2002-11-08,6370
"945448",2011-07-30,1871
"945667",2017-03-11,2681
"945737",2010-06-12,1465
"945765",2003-03-21,2673
"945787",2015-05-01,6683
"945836",2005-03-31,5789
"945924",2009-05-13,2707
"946738",2003-05-24,1063
"946790",2002-04-07,915
"946798",2002-11-14,6676
"946895",2016-04-03,1960
"947423",2009-07-26,987
"947467",2010-01-21,6079
"947618",2017-01-28,1963
"947752",2014-11-23,1689
"947963",2011-04-16,2339
"948122",2010-11-08,7201
"948274",2004-07-17,1215
"948425",2017-09-13,8869
"948573",2016-11-04,9864
"949004",2001-09-24,6063
"949022",2017-04-24,6775
"949122",2002-02-10,769
"949157",2008-08-08,3140
"949179",2014-06-16,3866
"949205",2017-05-07,1370
"949379",2006-02-27,6035
"949539",2012-06-17,1466
"949546",2011-12-30,1676
"949623",2008-02-12,5594
"949723",2008-04-12,1881
"949947",2001-02-01,4596
"949967",2006-10-24,6467
"949974",2005-02-23,6151
"950192",2014-10-11,2827
"950398",2001-06-02,746
"950871",2010-06-05,1263
"950942",2014-09-25,7973
"951075",2011-12-10,2107
"951129",2001-01-20,943
"951173",2011-11-29,7145
"951186",2008-05-10,1597
"951216",2005-03-29,5740
"951483",2004-02-23,5797
"951534",2001-11-11,1007
"951551",2012-08-05,1637
"951758",2002-05-28,2455
"951785",2016-08-17,3845
"951955",2004-02-09,5888
"952115",2009-05-28,3017
"952330",2012-06-05,3808
"952469",2013-12-16,3304
"952775",2007-05-05,1494
"953292",2012-06-18,3979
"953381",2015-09-27,1862
"953911",2011-08-26,7547
"954018",2002-03-16,1724
"954215",2016-11-10,8277
"954251",2010-03-28,1051
"954252",2008-07-03,4439
"954329",2008-03-10,5271
"954440",2005-05-24,2588
"954737",2005-05-09,2710
"954806",2002-09-16,7145
"955041",2005-03-18,5388
"955185",2013-04-26,6946
"955221",2006-08-31,6918
"955242",2010-09-21,7518
"955258",2015-01-28,7282
"955961",2008-10-20,6547
"955989",2007-07-28,1077
"956178",2014-03-28,3351
"956692",2015-01-19,2197
"956893",2011-01-26,6927
"956924",2010-05-01,1883
"956950",2016-10-02,1667
"956971",2016-04-02,2212
"956978",2001-06-06,3001
"956987",2005-02-10,6162
"957066",2017-10-24,8296
"957455",2010-06-07,2966
"957470",2013-11-23,2925
"957775",2015-08-29,2358
"957883",2001-04-18,4267
"957931",2014-11-18,7153
"957945",2012-06-26,4005
"958013",2012-08-21,3477
"958029",2017-05-06,2026
"958135",2010-05-07,4381
"958278",2001-10-24,6099
"958318",2012-07-03,3841
"958581",2011-01-15,1997
"958594",2013-11-15,7407
"958620",2006-02-03,6375
"958645",2005-04-04,5764
"958850",2006-01-19,6598
"959027",2016-03-20,1419
"959061",2002-06-22,1273
"959129",2008-04-06,1360
"959297",2008-04-04,5578
"959314",2004-10-27,6894
"959317",2001-11-10,1539
"959341",2011-02-18,6786
"959460",2004-09-18,1748
"959612",2003-04-23,5847
"959736",2015-02-17,6823
"959938",2003-05-23,2319
"959983",2017-01-20,7229
"960237",2004-02-26,5853
"960245",2007-12-19,2359
"960329",2016-02-01,7528
"960339",2004-04-03,2286
"960361",2011-06-25,2019
"960513",2002-02-24,719
"960666",2012-12-10,5855
"960742",2003-08-08,2557
"960765",2007-12-24,727
"960928",2006-05-06,1535
"961763",2001-10-07,2383
"962042",2001-11-15,5614
"962260",2012-04-10,7160
"962575",2012-10-10,8190
"962578",2002-10-06,1115
"962819",2007-07-17,3234
"962855",2006-10-27,6172
"962874",2002-08-02,2584
"962975",2001-10-23,6036
"963185",2009-10-04,441
"963387",2017-04-11,7077
"963679",2004-03-02,5843
"963759",2013-04-28,1774
"963776",2017-01-11,7598
"963860",2011-12-21,2761
"963914",2017-03-24,3079
"963952",2014-07-29,3918
"963962",2002-01-06,600
"963998",2014-06-30,3795
"964180",2005-04-11,5738
"964333",2013-04-04,7167
"964561",2015-01-21,7361
"964687",2010-12-08,5384
"964706",2007-07-27,2459
"964731",2012-02-22,7273
"965010",2013-07-21,1729
"965346",2008-09-08,6644
"965388",2001-02-15,4597
"965426",2012-07-08,1315
"965457",2013-08-27,7992
"965465",2015-09-30,8498
"965543",2009-07-13,3376
"965908",2003-02-16,883
"966095",2011-08-03,3670
"966164",2007-05-17,2382
"966789",2005-12-16,2597
"966841",2001-05-17,2445
"966999",2001-11-04,943
"967034",2009-05-20,2603
"967133",2014-03-17,7217
"967170",2006-06-27,3739
"967547",2009-08-09,1050
"967635",2017-04-19,7045
"967735",2002-07-28,895
"967777",2005-01-08,1084
"967809",2007-03-13,5661
"968049",2002-05-18,1070
"968367",2013-02-27,7345
"968525",2010-01-22,5776
"968638",2005-12-30,1523
"968797",2013-03-26,3185
"969037",2006-04-24,5891
"969413",2005-02-15,5989
"969759",2001-02-21,4467
"969951",2009-09-02,6789
"969984",2001-01-06,729
"970032",2006-10-30,6174
"970331",2008-10-12,5457
"970585",2017-08-08,3095
"970947",2001-06-18,2824
"971053",2005-12-15,2838
"971124",2016-01-24,1400
"971243",2008-05-02,5704
"971300",2009-11-05,6311
"971706",2004-07-21,3468
"971797",2002-09-06,7030
"971805",2003-01-11,1114
"971884",2014-11-14,7679
"971886",2011-07-10,1421
"972075",2010-03-21,1015
"972131",2010-09-18,2736
"972345",2002-02-23,1126
"972353",2001-08-03,2404
"972396",2011-07-23,1925
"972493",2017-10-11,8637
"972838",2014-04-12,2748
"972921",2014-01-06,920
"972994",2013-02-03,1504
"973005",2013-05-19,1609
"973147",2009-12-25,309
"973708",2011-03-29,6359
"973743",2014-10-31,7329
"973796",2009-08-27,6815
