"","date","rides"
"959142",2008-06-20,11187
"959155",2001-10-24,6442
"959257",2004-04-26,8810
"959596",2005-03-01,7105
"959899",2005-01-02,8021
"960073",2014-08-09,9140
"960131",2001-06-27,9194
"960133",2015-08-17,12491
"960473",2007-05-03,9871
"960549",2005-10-29,7322
"960555",2016-03-13,9344
"960567",2017-03-26,10559
"960577",2004-09-03,11574
"960815",2015-12-22,9385
"961041",2005-08-26,11392
"961103",2001-10-14,7113
"961147",2005-03-09,7733
"961334",2016-08-23,11354
"961444",2014-09-02,11217
"961533",2008-09-08,8938
"961767",2012-06-22,12066
"961921",2003-03-28,8308
"961989",2014-09-29,10636
"962174",2003-05-26,9195
"962196",2004-03-13,6474
"962247",2006-04-18,8869
"962275",2017-08-13,11537
"962303",2001-03-04,6464
"962591",2012-07-04,8643
"962639",2014-08-07,12270
"962826",2003-02-13,7272
"962871",2008-02-27,7195
"962939",2009-09-16,8032
"962945",2006-05-19,10470
"962970",2005-10-31,9057
"962994",2013-10-31,9622
"963083",2006-09-09,7858
"963089",2001-03-26,8651
"963118",2010-11-10,8339
"963424",2006-02-03,8786
"963427",2015-12-16,10308
"963605",2001-01-30,7391
"963633",2016-03-21,11041
"963800",2010-05-13,9502
"964028",2003-08-31,6767
"964103",2006-01-20,9201
"964365",2017-11-08,11077
"964380",2001-09-20,7007
"964452",2016-08-03,11793
"964608",2015-12-24,8299
"964691",2011-01-06,7568
"964926",2007-03-24,8989
"965030",2008-01-20,5648
"965246",2011-02-27,6792
"965381",2007-02-07,7542
"965742",2007-08-27,9644
"965934",2002-04-27,6204
"966109",2012-09-10,10444
"966345",2010-01-30,5445
"966348",2007-11-23,7581
"966368",2005-02-22,8036
"966438",2012-12-31,8365
"966559",2017-03-16,11233
"966600",2011-01-05,7382
"966640",2012-05-03,10410
"966727",2002-08-29,7397
"966770",2005-04-10,7814
"967008",2011-11-25,8186
"967313",2014-01-03,8722
"967386",2005-03-27,8561
"967469",2006-04-14,9588
"967532",2008-07-03,12437
"967724",2002-08-19,9490
"967859",2015-06-12,14552
"968098",2004-04-28,7613
"968127",2005-09-11,8662
"968322",2003-05-03,6022
"968409",2001-10-02,6711
"968412",2015-09-20,12153
"968588",2006-02-04,6160
"968597",2001-01-07,6438
"968683",2004-12-09,8496
"968755",2017-02-26,8585
"968778",2012-01-22,7089
"968845",2009-09-11,11453
"969091",2008-01-14,7708
"969477",2006-05-02,8516
"969605",2007-05-25,12091
"969671",2006-05-21,9154
"969809",2008-07-07,10636
"969887",2011-06-07,9481
"970235",2005-02-24,8298
"971580",2012-10-17,9055
"972186",2017-07-14,14316
"972212",2006-12-04,8584
"972312",2014-05-21,11503
"972481",2013-10-07,10347
"972523",2017-03-01,9161
"972549",2005-02-19,6299
"972650",2004-06-03,9284
"972930",2008-10-08,8026
"973074",2004-11-17,8089
"973153",2003-04-04,7575
"973220",2007-02-17,6461
"973230",2017-02-17,11344
"973650",2008-03-27,8003
"973851",2011-04-28,9474
"973857",2017-08-04,14646
"973932",2010-06-19,8720
"974132",2004-06-28,9724
"974179",2014-04-03,9558
"974327",2006-01-06,8787
"974577",2013-09-23,10699
"974647",2011-05-06,11022
"974729",2017-05-19,13449
"975281",2016-07-10,11038
"975318",2003-01-25,5677
"975572",2011-04-22,9116
"975675",2014-01-21,8301
"975715",2011-09-02,13394
"975741",2004-09-30,9493
"976084",2012-11-27,9129
"976085",2001-05-24,9349
"976093",2004-01-18,5581
"976189",2006-06-12,10583
"976190",2014-03-11,8373
"976222",2012-12-28,11032
"976292",2016-05-01,9770
"976535",2016-07-31,11725
"976575",2005-12-15,9310
"976748",2016-12-23,8854
"976784",2017-08-24,12778
"976787",2012-12-30,9121
"976833",2014-10-06,10611
"976954",2014-11-06,11585
"977117",2004-01-10,5584
"977294",2017-09-15,14940
"977972",2001-03-10,6342
"978289",2001-06-25,10371
"978408",2005-02-09,7590
"978515",2013-05-19,10314
"978927",2002-12-11,6935
"978931",2005-03-13,7253
"978987",2012-11-08,10930
"979260",2014-03-10,9661
"979337",2011-08-08,11366
"979644",2003-07-03,11103
"979868",2004-01-04,6974
"980038",2004-07-25,8482
"980166",2016-07-21,11730
"980191",2013-06-28,12659
"980232",2006-01-05,8729
"980321",2015-10-18,12538
"980382",2013-02-04,8276
"980416",2014-12-14,8220
"980775",2001-03-29,8170
"981030",2010-10-12,9195
"981303",2007-04-03,8282
"981429",2003-02-16,6185
"981577",2002-08-21,8762
"981610",2009-05-13,7237
"981808",2010-07-28,9041
"981850",2015-01-25,8383
"981932",2016-12-07,9299
"982050",2007-07-21,8071
"982162",2016-05-30,13584
"982293",2004-01-16,7823
"982316",2008-11-27,5855
"982413",2015-08-11,12153
"982453",2009-10-25,8142
"982718",2011-05-26,10591
"982966",2015-02-09,8906
"983095",2015-02-23,8956
"983103",2011-05-10,8581
"983166",2011-10-10,10916
"983177",2004-01-30,7169
"983510",2010-12-20,7623
"983587",2014-08-31,9207
"983733",2004-10-27,8253
"983991",2010-09-09,9157
"984010",2015-09-16,12648
"984206",2008-12-03,7559
"984323",2004-01-06,7100
"984415",2002-02-19,6995
"984416",2012-10-02,9381
"984533",2005-09-16,11809
"984544",2001-12-03,7127
"984597",2014-06-01,9215
"984627",2013-11-12,9153
"984699",2006-06-23,11903
"984805",2008-07-28,9988
"984809",2010-01-26,6294
"985057",2010-12-07,7217
"985098",2013-01-21,8652
"985211",2003-04-14,7982
"985334",2011-05-14,7939
"985401",2017-04-17,11276
"985751",2010-08-08,9580
"985914",2017-03-25,8878
"986075",2005-12-09,11220
"986146",2008-05-11,6926
"986213",2002-06-20,9291
"986283",2004-07-10,7500
"986319",2008-11-09,7501
"986567",2015-03-08,8591
"986737",2001-08-04,7922
"986746",2012-09-22,9023
"986751",2009-04-14,7731
"986902",2002-09-23,9310
"986940",2005-02-10,8217
"986999",2010-05-14,10688
"987131",2006-07-17,10352
"987436",2012-03-20,8564
"987477",2006-08-19,8512
"987519",2012-01-29,6958
"987546",2015-06-26,13707
"987549",2007-08-24,11919
"987586",2005-05-25,9040
"987765",2003-07-08,7946
"987858",2003-05-04,6582
"988364",2011-11-08,7861
"988700",2001-02-08,7497
"988811",2002-02-13,6658
"988976",2005-07-24,8404
"989011",2015-08-21,15970
"989110",2009-07-26,8549
"989260",2003-10-21,7525
"989309",2015-09-13,11403
"989390",2014-05-22,12181
"989427",2006-02-25,6060
"989474",2004-10-24,8220
"989478",2017-07-12,10193
"989718",2006-04-23,8198
"989892",2014-06-25,11083
"990068",2014-03-05,7992
"990172",2014-12-26,9532
"990175",2008-04-06,7040
"990275",2008-05-15,10147
"990375",2005-09-21,9226
"990381",2002-11-07,8304
"990540",2003-01-19,5814
"990919",2011-02-21,8723
"990982",2011-05-25,8609
"991099",2003-12-28,9120
"991197",2005-03-10,8022
"991496",2013-09-25,9531
"991528",2006-02-22,8021
"991600",2001-11-19,7285
"991789",2007-06-19,9859
"992060",2009-10-13,7965
"992189",2010-07-22,10116
"992261",2017-05-17,10561
"992354",2001-08-02,9166
"992568",2006-04-12,8879
"992644",2007-03-16,11402
"992751",2004-03-20,6456
"993119",2011-08-25,10630
"993215",2013-05-03,10137
"993241",2007-10-10,8730
"993313",2017-03-15,9850
"993396",2004-08-27,10557
"993458",2007-08-17,11726
"993459",2009-08-06,12422
"993660",2008-11-06,8735
"993931",2017-11-11,9030
"993987",2003-07-19,6535
"994079",2006-08-22,9612
"994108",2010-05-01,6791
"994223",2007-04-16,9544
"994338",2016-05-27,14513
"995059",2016-03-09,9742
"995112",2002-09-20,9664
"995210",2008-12-26,7568
"995223",2004-07-22,9532
"995593",2014-03-26,36
"995724",2014-02-28,10024
"995860",2008-06-28,8021
"995905",2008-08-04,9830
"995916",2008-04-17,9363
"996055",2007-12-14,9081
"996178",2009-01-22,7608
"996852",2008-02-18,8149
"997275",2016-11-27,14003
"997421",2012-06-04,10961
"997455",2012-01-04,9082
"997546",2004-08-07,7620
"997744",2003-05-12,8886
"997843",2015-05-29,13834
"997951",2010-08-15,9105
"997990",2011-11-16,8936
"998135",2004-12-20,8096
"998283",2008-07-19,0
"998339",2014-12-10,8736
"998494",2011-03-09,8152
"998663",2010-10-02,7424
"998787",2017-08-09,11481
"998824",2014-04-16,9515
"999011",2006-03-10,10284
"999106",2009-01-24,5968
"999212",2010-05-23,8820
"999251",2012-06-17,9998
"999424",2011-06-28,9797
"999845",2004-08-21,7478
"1000020",2012-04-09,10232
"1000067",2011-07-16,8859
"1000161",2008-01-16,7246
"1000162",2017-01-03,9856
"1000446",2007-12-04,7445
"1000638",2001-07-15,8374
"1000714",2017-04-21,12906
"1000976",2008-02-16,6087
"1001108",2008-12-18,8431
"1001133",2011-10-17,10314
"1001243",2013-12-10,8162
"1001335",2017-10-24,10069
"1001473",2005-01-24,8219
"1001477",2006-09-28,10214
"1001489",2006-07-20,10537
"1001636",2005-10-06,9923
"1001679",2009-12-30,9088
"1001909",2001-05-02,7693
"1002097",2006-11-18,7484
"1002340",2014-04-22,9273
"1002728",2011-05-01,8436
"1002814",2015-06-11,13563
"1002967",2001-08-01,9164
"1002990",2003-03-31,8367
"1003644",2007-11-25,11328
"1003814",2003-04-09,7133
"1003838",2003-11-23,6277
"1004264",2006-11-07,8429
"1004446",2002-12-05,7910
"1004752",2006-01-22,7167
"1005285",2003-08-20,7946
"1005294",2016-04-27,10663
"1005366",2012-07-07,8583
"1005648",2013-01-20,6819
"1005668",2008-09-14,5801
"1005784",2002-11-24,6521
"1005805",2017-04-03,10597
"1005882",2006-07-19,10053
"1005905",2006-07-10,10092
"1006015",2004-12-08,7874
"1006121",2003-08-19,8023
"1006172",2008-09-06,6587
"1006332",2004-02-23,7827
"1006364",2012-11-22,7221
"1006554",2014-04-27,8318
"1006556",2003-06-23,9672
"1006793",2006-11-14,8887
"1007047",2016-10-08,11917
"1007296",2001-09-17,6745
"1007481",2005-12-08,10196
"1007503",2003-06-18,8065
"1007518",2014-01-31,8739
"1007703",2003-04-12,5887
"1007806",2001-06-26,9375
"1007877",2012-12-07,10747
"1007912",2003-10-07,7522
"1007967",2003-09-24,7504
"1008159",2013-08-09,12623
"1008179",2017-04-27,11015
"1008221",2010-12-16,7988
"1008298",2003-10-28,7599
"1008536",2004-10-22,10834
"1008550",2012-01-18,7404
"1008674",2016-05-07,9602
"1008809",2010-04-17,7227
"1008892",2013-04-27,7670
"1009032",2008-12-27,8621
"1009140",2002-09-16,8719
"1009177",2003-07-02,8566
"1009209",2010-10-05,8310
"1009779",2015-09-08,13586
"1010078",2009-02-06,7381
"1010138",2012-08-27,10602
"1010191",2004-02-05,7201
"1010259",2008-12-06,6193
"1010288",2001-10-17,6939
"1010320",2011-05-28,9057
"1010389",2010-02-24,6966
"1010469",2008-01-01,6439
"1010530",2002-09-07,6796
"1010560",2004-08-09,10140
"1010847",2006-03-27,9602
"1010998",2016-08-20,10246
"1011156",2005-09-14,9429
"1011354",2015-04-05,8665
"1011388",2010-03-10,6963
"1011589",2004-08-24,8230
"1011913",2017-09-05,13090
"1012049",2002-10-16,7875
"1012103",2001-04-30,8989
"1012225",2017-11-03,12491
"1012328",2002-04-11,7924
"1012727",2013-12-19,8710
"1012801",2001-01-10,7614
"1012858",2015-09-24,13883
"1012889",2012-07-09,10789
"1012909",2004-08-16,9911
"1012914",2007-09-26,9104
"1013093",2012-12-10,9099
"1013125",2014-08-20,10880
"1013268",2005-08-03,8969
"1013275",2017-04-29,8729
"1013417",2004-01-11,5925
"1013560",2003-09-13,6538
"1013611",2006-05-03,9051
"1013673",2017-11-12,10243
"1013707",2004-07-15,10437
"1014033",2007-02-03,6074
"1014485",2005-01-25,7302
"1014674",2012-08-31,13799
"1014765",2005-11-30,8755
"1017396",2020-07-01,2288
"1017397",2020-07-02,2658
"1017398",2020-07-03,2605
"1017399",2020-07-04,2046
"1017400",2020-07-05,2803
"1017401",2020-07-06,2941
"1017402",2020-07-07,2700
"1017403",2020-07-08,2738
"1017404",2020-07-09,2784
"1017405",2020-07-10,2928
"1017406",2020-07-11,2291
"1017407",2020-07-12,2573
"1017408",2020-07-13,2891
"1017409",2020-07-14,2584
"1017410",2020-07-15,2495
"1017411",2020-07-16,2786
"1017412",2020-07-17,2902
"1017413",2020-07-18,2304
"1017414",2020-07-19,2734
"1017415",2020-07-20,2884
"1017416",2020-07-21,2644
"1017417",2020-07-22,2603
"1017418",2020-07-23,2843
"1017419",2020-07-24,2945
"1017420",2020-07-25,2366
"1017421",2020-07-26,2552
"1017422",2020-07-27,2858
"1017423",2020-07-28,2688
"1017424",2020-07-29,2669
"1017425",2020-07-30,2813
"1017426",2020-07-31,3060
"1021829",2020-08-01,2478
"1021830",2020-08-02,2915
"1021831",2020-08-03,2933
"1021832",2020-08-04,2656
"1021833",2020-08-05,2678
"1021834",2020-08-06,2839
"1021835",2020-08-07,3020
"1021836",2020-08-08,2424
"1021837",2020-08-09,2785
"1021838",2020-08-10,2566
"1021839",2020-08-11,2581
"1021840",2020-08-12,2555
"1021841",2020-08-13,2795
"1021842",2020-08-14,3021
"1021843",2020-08-15,2395
"1021844",2020-08-16,2887
"1021845",2020-08-17,2910
"1021846",2020-08-18,2700
"1021847",2020-08-19,2654
"1021848",2020-08-20,2793
"1021849",2020-08-21,3078
"1021850",2020-08-22,2524
"1021851",2020-08-23,2929
"1021852",2020-08-24,2970
"1021853",2020-08-25,2674
"1021854",2020-08-26,2580
"1021855",2020-08-27,2892
"1021856",2020-08-28,3024
"1021857",2020-08-29,2576
"1021858",2020-08-30,2963
"1021859",2020-08-31,3098
"1026181",2020-09-01,2580
"1026182",2020-09-02,2652
"1026183",2020-09-03,3050
"1026184",2020-09-04,3718
"1026185",2020-09-05,2791
"1026186",2020-09-06,2666
"1026187",2020-09-07,3714
"1026188",2020-09-08,3003
"1026189",2020-09-09,2720
"1026190",2020-09-10,2885
"1026191",2020-09-11,3037
"1026192",2020-09-12,2547
"1026193",2020-09-13,3003
"1026194",2020-09-14,2983
"1026195",2020-09-15,2530
"1026196",2020-09-16,2650
"1026197",2020-09-17,2961
"1026198",2020-09-18,3194
"1026199",2020-09-19,2417
"1026200",2020-09-20,2749
"1026201",2020-09-21,3028
"1026202",2020-09-22,2548
"1026203",2020-09-23,2596
"1026204",2020-09-24,3040
"1026205",2020-09-25,3498
"1026206",2020-09-26,2607
"1026207",2020-09-27,2918
"1026208",2020-09-28,3066
"1026209",2020-09-29,2645
"1026210",2020-09-30,2675
"1030552",2020-10-01,3001
"1030553",2020-10-02,3469
"1030554",2020-10-03,2472
"1030555",2020-10-04,2910
"1030556",2020-10-05,3214
"1030557",2020-10-06,2646
"1030558",2020-10-07,2593
"1030559",2020-10-08,3155
"1030560",2020-10-09,3737
"1030561",2020-10-10,2784
"1030562",2020-10-11,3037
"1030563",2020-10-12,3069
"1030564",2020-10-13,2738
"1030565",2020-10-14,2447
"1030566",2020-10-15,3164
"1030567",2020-10-16,3558
"1030568",2020-10-17,2636
"1030569",2020-10-18,2844
"1030570",2020-10-19,3110
"1030571",2020-10-20,2686
"1030572",2020-10-21,2509
"1030573",2020-10-22,3187
"1030574",2020-10-23,3441
"1030575",2020-10-24,2634
"1030576",2020-10-25,2847
"1030577",2020-10-26,2958
"1030578",2020-10-27,2651
"1030579",2020-10-28,2466
"1030580",2020-10-29,2900
"1030581",2020-10-30,3195
"1030582",2020-10-31,2206
"1034904",2020-11-01,2671
"1034905",2020-11-02,2978
"1034906",2020-11-03,2467
"1034907",2020-11-04,2466
"1034908",2020-11-05,2810
"1034909",2020-11-06,3177
"1034910",2020-11-07,2515
"1034911",2020-11-08,2846
"1034912",2020-11-09,2919
"1034913",2020-11-10,2284
"1034914",2020-11-11,2506
"1034915",2020-11-12,2745
"1034916",2020-11-13,2869
"1034917",2020-11-14,2220
"1034918",2020-11-15,2366
"1034919",2020-11-16,2736
"1034920",2020-11-17,2206
"1034921",2020-11-18,2333
"1034922",2020-11-19,2583
"1034923",2020-11-20,2588
"1034924",2020-11-21,2161
"1034925",2020-11-22,2289
"1034926",2020-11-23,2353
"1034927",2020-11-24,2401
"1034928",2020-11-25,2403
"1034929",2020-11-26,1751
"1034930",2020-11-27,2272
"1034931",2020-11-28,2584
"1034932",2020-11-29,2868
"1034933",2020-11-30,2812
"1039275",2020-12-01,2383
"1039276",2020-12-02,2439
"1039277",2020-12-03,2354
"1039278",2020-12-04,2507
"1039279",2020-12-05,2026
"1039280",2020-12-06,2286
"1039281",2020-12-07,2517
"1039282",2020-12-08,2068
"1039283",2020-12-09,2222
"1039284",2020-12-10,2349
"1039285",2020-12-11,2408
"1039286",2020-12-12,1972
"1039287",2020-12-13,2305
"1039288",2020-12-14,2510
"1039289",2020-12-15,2132
"1039290",2020-12-16,2332
"1039291",2020-12-17,2384
"1039292",2020-12-18,2547
"1039293",2020-12-19,2162
"1039294",2020-12-20,2240
"1039295",2020-12-21,2583
"1039296",2020-12-22,2465
"1039297",2020-12-23,2483
"1039298",2020-12-24,2092
"1039299",2020-12-25,1861
"1039300",2020-12-26,2380
"1039301",2020-12-27,2875
"1039302",2020-12-28,2831
"1039303",2020-12-29,2920
"1039304",2020-12-30,2819
"1039305",2020-12-31,2566
"1043708",2021-01-01,2444
"1043709",2021-01-02,2500
"1043710",2021-01-03,2850
"1043711",2021-01-04,2883
"1043712",2021-01-05,2426
"1043713",2021-01-06,2348
"1043714",2021-01-07,2485
"1043715",2021-01-08,2567
"1043716",2021-01-09,2178
"1043717",2021-01-10,2273
"1043718",2021-01-11,2510
"1043719",2021-01-12,2211
"1043720",2021-01-13,2194
"1043721",2021-01-14,2331
"1043722",2021-01-15,2529
"1043723",2021-01-16,2053
"1043724",2021-01-17,2212
"1043725",2021-01-18,2540
"1043726",2021-01-19,2358
"1043727",2021-01-20,2220
"1043728",2021-01-21,2319
"1043729",2021-01-22,2505
"1043730",2021-01-23,2065
"1043731",2021-01-24,2388
"1043732",2021-01-25,2546
"1043733",2021-01-26,2128
"1043734",2021-01-27,2168
"1043735",2021-01-28,2282
"1043736",2021-01-29,2381
"1043737",2021-01-30,2132
"1043738",2021-01-31,3096
"1047898",2021-02-01,2769
"1047899",2021-02-02,2310
"1047900",2021-02-03,2193
"1047901",2021-02-04,2299
"1047902",2021-02-05,2491
"1047903",2021-02-06,1992
"1047904",2021-02-07,2256
"1047905",2021-02-08,2799
"1047906",2021-02-09,2294
"1047907",2021-02-10,2244
"1047908",2021-02-11,2536
"1047909",2021-02-12,2762
"1047910",2021-02-13,2193
"1047911",2021-02-14,2598
"1047912",2021-02-15,3680
"1047913",2021-02-16,2595
"1047914",2021-02-17,2478
"1047915",2021-02-18,2618
"1047916",2021-02-19,2775
"1047917",2021-02-20,2287
"1047918",2021-02-21,2723
"1047919",2021-02-22,2864
"1047920",2021-02-23,2427
"1047921",2021-02-24,2400
"1047922",2021-02-25,2633
"1047923",2021-02-26,2870
"1047924",2021-02-27,2484
"1047925",2021-02-28,2693
"1052145",2021-03-01,2931
"1052146",2021-03-02,2613
"1052147",2021-03-03,2524
"1052148",2021-03-04,2725
"1052149",2021-03-05,3002
"1052150",2021-03-06,2431
"1052151",2021-03-07,3011
"1052152",2021-03-08,3270
"1052153",2021-03-09,2849
"1052154",2021-03-10,2711
"1052155",2021-03-11,3055
"1052156",2021-03-12,3293
"1052157",2021-03-13,2740
"1052158",2021-03-14,2872
"1052159",2021-03-15,3311
"1052160",2021-03-16,2941
"1052161",2021-03-17,2832
"1052162",2021-03-18,3010
"1052163",2021-03-19,3502
"1052164",2021-03-20,2830
"1052165",2021-03-21,3271
"1052166",2021-03-22,3245
"1052167",2021-03-23,2998
"1052168",2021-03-24,2745
"1052169",2021-03-25,3022
"1052170",2021-03-26,3357
"1052171",2021-03-27,2806
"1052172",2021-03-28,3043
"1052173",2021-03-29,3615
"1052174",2021-03-30,3117
"1052175",2021-03-31,3205
"1056497",2021-04-01,3447
"1056498",2021-04-02,3477
"1056499",2021-04-03,2889
"1056500",2021-04-04,3783
"1056501",2021-04-05,3650
"1056502",2021-04-06,3211
"1056503",2021-04-07,3072
"1056504",2021-04-08,3626
"1056505",2021-04-09,3702
"1056506",2021-04-10,2863
"1056507",2021-04-11,3103
"1056508",2021-04-12,3698
"1056509",2021-04-13,3281
"1056510",2021-04-14,3038
"1056511",2021-04-15,3689
"1056512",2021-04-16,3976
"1056513",2021-04-17,3196
"1056514",2021-04-18,3404
"1056515",2021-04-19,3609
"1056516",2021-04-20,3074
"1056517",2021-04-21,2995
"1056518",2021-04-22,3690
"1056519",2021-04-23,4148
"1056520",2021-04-24,3112
"1056521",2021-04-25,3415
"1056522",2021-04-26,3843
"1056523",2021-04-27,3336
"1056524",2021-04-28,3250
"1056525",2021-04-29,3734
"1056526",2021-04-30,4311
"1060868",2021-05-01,3397
"1060869",2021-05-02,3934
"1060870",2021-05-03,3892
"1060871",2021-05-04,3227
"1060872",2021-05-05,3315
"1060873",2021-05-06,3998
"1060874",2021-05-07,4656
"1060875",2021-05-08,3629
"1060876",2021-05-09,4462
"1060877",2021-05-10,4305
"1060878",2021-05-11,3818
"1060879",2021-05-12,3797
"1060880",2021-05-13,4756
"1060881",2021-05-14,5316
"1060882",2021-05-15,4065
"1060883",2021-05-16,4419
"1060884",2021-05-17,4594
"1060885",2021-05-18,4251
"1060886",2021-05-19,4252
"1060887",2021-05-20,4859
"1060888",2021-05-21,5529
"1060889",2021-05-22,4427
"1060890",2021-05-23,4771
"1060891",2021-05-24,4845
"1060892",2021-05-25,4487
"1060893",2021-05-26,4432
"1060894",2021-05-27,5022
"1060895",2021-05-28,6178
"1060896",2021-05-29,4956
"1060897",2021-05-30,4518
"1060898",2021-05-31,6234
"1065220",2021-06-01,5537
"1065221",2021-06-02,4631
"1065222",2021-06-03,5024
"1065223",2021-06-04,5675
"1065224",2021-06-05,4570
"1065225",2021-06-06,5589
"1065226",2021-06-07,5014
"1065227",2021-06-08,4430
"1065228",2021-06-09,4991
"1065229",2021-06-10,6243
"1065230",2021-06-11,5941
"1065231",2021-06-12,4888
"1065232",2021-06-13,5972
"1065233",2021-06-14,5583
"1065234",2021-06-15,4962
"1065235",2021-06-16,5173
"1065236",2021-06-17,6098
"1065237",2021-06-18,7036
