"","date","rides"
"424804",2002-01-19,3880
"424919",2008-03-10,5819
"424994",2017-09-17,11549
"425088",2003-12-20,3281
"425200",2005-09-08,5879
"425232",2016-01-07,6703
"425292",2011-11-27,3055
"425602",2013-07-12,17552
"425627",2001-11-24,2515
"425674",2006-04-03,5572
"425755",2016-10-25,8534
"425963",2002-02-23,3773
"425973",2014-07-16,6543
"426103",2012-12-14,7448
"426252",2006-08-06,14010
"426375",2016-07-14,6984
"426386",2006-04-29,12412
"426395",2009-02-14,5083
"426466",2014-09-19,15329
"426563",2015-06-05,7336
"426597",2010-09-17,13323
"426653",2017-04-15,13912
"426926",2013-08-30,14229
"426979",2016-09-07,6826
"427032",2015-11-13,7339
"427078",2015-06-19,7880
"427237",2004-05-30,2963
"427377",2002-03-17,3367
"427470",2003-05-08,5494
"427690",2008-12-05,5514
"427706",2010-11-29,5469
"427763",2004-02-13,5089
"427942",2016-10-05,7207
"427963",2005-06-28,12385
"428014",2015-12-26,1891
"428302",2003-03-14,6144
"428373",2009-10-17,6176
"428413",2017-11-14,6822
"428455",2008-05-14,12594
"428535",2015-08-22,14369
"428961",2001-06-27,12828
"429226",2007-11-17,4789
"429253",2015-07-23,6969
"429290",2012-02-06,6299
"429360",2001-04-11,5080
"429388",2002-10-23,5645
"429461",2004-02-02,4684
"429476",2012-02-28,6753
"429517",2014-03-06,6705
"429660",2004-09-11,11104
"429840",2010-03-13,9077
"429841",2010-05-12,13190
"429955",2001-06-15,10267
"430075",2001-05-19,9919
"430182",2003-11-24,5169
"430267",2011-09-12,6653
"430738",2010-02-13,5408
"430739",2007-04-22,9794
"430983",2003-12-08,4872
"430984",2003-08-29,12869
"431630",2017-01-06,5222
"431763",2008-09-18,14671
"431832",2002-12-16,4864
"431846",2017-07-14,7230
"432019",2003-03-16,3485
"432044",2001-11-21,4730
"432164",2006-09-08,6784
"432307",2008-07-16,5595
"432448",2016-01-10,2975
"432666",2004-05-10,4988
"432754",2013-12-31,6039
"432813",2003-06-30,5544
"432861",2010-12-05,4034
"432894",2009-03-03,5540
"433292",2008-06-19,5831
"433303",2011-10-08,7837
"433519",2001-12-07,5575
"433727",2010-09-15,6944
"433730",2007-07-24,6171
"434038",2002-01-01,1135
"434094",2015-01-11,3582
"434531",2009-05-24,5476
"434596",2002-04-24,8567
"434609",2003-06-21,12009
"435040",2016-10-17,7359
"435090",2014-10-11,6746
"435184",2016-09-29,7145
"435344",2008-01-14,5477
"435534",2013-01-09,6164
"435573",2006-11-21,5546
"435744",2005-02-14,4989
"435752",2007-09-07,7081
"435825",2012-01-30,6477
"435905",2005-06-24,6498
"436123",2006-11-01,6001
"436228",2017-04-12,15113
"436460",2010-10-15,7610
"436532",2008-07-19,4944
"436569",2015-03-04,6599
"436664",2005-07-02,13371
"436708",2017-07-05,15340
"436756",2001-04-22,2385
"436792",2002-04-04,5438
"437104",2003-01-09,5078
"437138",2008-11-26,4811
"437294",2002-03-09,3399
"437354",2003-01-28,4875
"437622",2011-12-25,873
"437927",2008-12-16,5019
"438030",2009-04-06,5554
"438198",2012-05-03,7071
"438240",2010-07-10,5820
"438539",2007-05-29,13012
"438747",2011-09-04,15838
"439036",2003-11-08,4297
"439042",2005-01-22,3443
"439203",2005-11-06,3287
"439239",2006-04-05,5805
"439467",2010-11-13,7042
"439623",2017-01-09,5915
"439664",2010-07-12,5713
"439666",2015-06-24,14391
"439695",2016-02-17,6625
"439868",2017-07-15,13214
"440030",2013-02-01,6014
"440036",2004-06-15,5412
"440382",2001-10-23,5322
"440603",2004-06-18,14413
"440775",2009-03-27,5887
"440838",2015-08-16,5153
"440852",2016-06-03,16339
"440907",2015-09-02,12911
"441017",2017-03-11,8751
"441164",2009-04-21,11568
"441202",2009-06-27,8671
"441531",2004-07-19,12819
"441658",2009-10-27,6155
"441698",2012-01-05,5986
"441815",2015-09-20,13845
"441817",2016-06-22,15757
"441913",2011-03-04,6740
"441935",2005-12-06,5073
"442189",2004-07-17,13800
"442270",2006-01-30,5170
"442315",2011-06-09,6658
"442334",2001-07-23,5039
"442424",2001-10-15,5283
"442721",2012-11-18,4954
"442801",2006-10-01,10038
"443233",2014-02-03,6279
"443238",2013-06-16,6084
"443333",2016-10-28,24777
"443682",2011-09-09,7884
"443782",2012-08-09,13665
"443875",2016-07-26,7365
"443879",2013-05-30,14189
"443966",2009-05-15,12442
"444009",2007-07-31,13696
"444205",2014-10-28,7077
"444209",2016-02-12,6417
"444586",2014-05-07,7172
"444817",2010-10-25,6504
"444912",2014-04-03,7124
"445129",2003-04-05,4202
"445271",2016-03-05,5065
"445598",2003-05-14,5095
"445670",2012-01-24,6559
"445823",2003-03-17,5814
"446245",2015-10-03,6233
"446295",2005-05-09,11041
"446605",2012-02-12,4218
"446784",2013-09-18,7108
"447151",2008-04-13,3263
"447652",2007-04-18,5786
"447654",2015-11-11,6801
"447703",2012-05-10,6984
"447721",2008-08-01,18167
"447744",2009-11-19,6219
"447829",2016-08-20,11899
"447921",2007-11-02,6235
"448006",2007-01-11,5251
"448153",2010-11-15,6411
"448206",2011-05-20,7262
"448628",2015-08-09,12213
"448679",2011-02-02,2792
"448720",2014-12-10,6340
"448763",2005-11-17,5647
"448789",2011-04-30,6281
"448835",2013-08-29,7021
"448846",2017-09-05,6541
"448960",2001-07-16,12172
"448986",2007-02-17,3998
"449055",2003-08-21,5197
"449123",2012-05-14,6211
"449172",2007-03-05,4634
"449355",2012-03-10,6466
"449374",2001-04-24,5244
"449596",2002-03-07,5551
"449737",2001-11-26,4842
"449738",2011-05-06,14365
"449753",2010-11-07,4860
"449884",2004-02-24,5437
"450018",2005-10-15,5238
"450112",2008-03-26,6106
"450141",2017-06-07,14327
"450248",2015-04-21,6798
"450372",2010-11-30,5974
"450628",2016-06-27,6477
"450989",2017-11-30,6484
"451020",2007-05-15,5809
"451323",2005-07-22,6369
"451406",2010-06-24,6348
"451418",2009-02-11,5555
"451438",2001-09-14,5720
"451620",2017-10-18,12131
"451723",2017-07-08,14617
"451746",2012-04-16,6559
"451774",2010-09-23,12376
"451867",2006-05-29,11191
"451873",2003-08-26,5293
"452034",2002-02-12,4964
"452100",2011-12-01,6600
"452118",2014-01-25,4895
"452404",2014-12-06,5500
"452544",2014-11-24,6323
"452804",2014-05-20,14919
"453104",2009-02-01,3716
"453166",2012-06-21,6910
"453186",2006-11-23,1841
"453247",2001-08-01,5496
"453372",2007-05-24,6211
"453416",2015-08-26,6499
"453470",2002-11-12,5256
"453633",2012-09-02,15600
"453674",2011-06-17,18553
"453796",2004-09-28,11456
"453905",2008-09-22,5849
"453938",2005-06-15,14682
"454078",2012-01-25,6561
"454253",2002-03-03,2268
"454315",2007-09-18,12748
"454453",2002-01-17,5233
"454508",2013-10-20,5284
"454837",2010-10-16,7115
"454885",2014-04-06,10447
"455017",2014-05-24,6390
"455072",2007-08-03,17237
"455180",2004-05-29,4387
"455234",2016-12-03,5229
"455322",2006-06-20,5488
"455415",2015-05-06,7095
"455473",2006-04-10,5950
"455690",2001-12-16,2641
"455800",2016-06-21,15637
"455829",2017-06-22,6616
"455867",2015-10-25,5307
"456002",2014-03-31,6673
"456023",2015-11-30,6061
"456069",2005-07-23,5486
"456070",2003-11-02,2764
"456084",2017-11-19,3644
"456088",2013-05-01,11577
"456124",2013-09-26,7571
"456378",2016-07-31,13463
"456512",2015-04-26,4482
"456562",2012-12-06,6616
"456694",2001-05-01,8523
"456799",2006-03-17,7022
"456967",2009-02-23,5525
"457030",2005-06-23,5471
"457126",2005-07-17,10633
"457413",2013-08-04,16051
"457595",2007-08-31,17191
"458100",2014-05-28,6767
"458326",2004-06-09,13816
"458410",2004-07-25,3685
"458469",2012-01-27,7240
"458501",2017-02-13,6237
"458993",2010-07-06,5795
"459871",2005-02-28,4980
"460005",2001-08-09,13440
"460048",2008-08-10,12938
"460056",2007-09-15,5849
"460058",2001-07-02,5270
"460267",2008-12-21,2090
"460372",2012-06-27,14567
"460663",2017-11-04,4264
"460823",2015-10-19,7728
"460972",2014-06-06,14171
"461102",2009-09-07,3701
"461125",2007-10-21,3750
"461155",2016-07-27,15788
"461320",2003-12-03,5226
"461353",2016-10-24,7499
"461410",2013-08-21,11673
"462005",2010-02-18,6332
"462263",2005-01-04,4835
"462422",2006-12-29,4540
"462517",2014-12-16,6321
"462548",2003-04-11,10327
"462663",2012-03-22,7045
"463030",2008-05-24,5197
"463090",2016-10-16,15048
"463129",2002-02-06,5263
"463340",2015-08-21,15864
"463418",2010-07-20,14200
"463486",2010-03-10,6110
"463712",2014-03-26,6196
"463762",2017-02-25,4100
"464262",2011-01-23,4908
"464281",2008-10-28,5706
"464298",2008-07-17,5814
"464648",2012-02-22,6649
"464689",2003-06-23,4928
"464756",2005-01-28,4881
"465015",2001-04-15,3938
"465045",2004-12-13,4844
"465079",2012-05-07,12078
"465086",2002-03-21,5329
"465106",2012-07-10,6584
"465108",2001-06-29,6064
"465137",2007-07-03,7526
"465224",2005-08-12,14489
"465284",2017-05-14,3521
"465441",2007-05-23,6310
"465708",2013-03-01,6771
"466075",2010-03-31,6009
"466361",2007-07-06,13385
"466475",2008-05-04,3732
"466489",2009-01-19,3891
"466870",2013-05-08,11759
"467010",2011-06-14,14399
"467221",2010-01-02,3145
"467486",2010-04-08,6515
"467532",2013-08-24,7029
"467537",2001-05-30,5241
"467597",2015-01-23,6860
"467876",2014-11-15,5968
"467987",2017-11-06,6669
"468030",2006-12-19,5381
"468042",2006-12-21,4859
"468158",2002-11-30,2579
"468232",2009-09-13,13212
"468263",2007-01-02,4268
"468268",2004-10-21,5592
"468342",2015-05-13,12427
"468343",2010-09-14,6829
"468843",2003-12-17,4965
"468850",2007-01-20,4012
"469047",2014-04-23,14204
"469161",2002-04-18,5414
"469247",2003-10-15,17260
"469347",2004-10-08,5780
"469374",2014-05-29,6857
"469626",2013-08-12,13426
"469725",2009-02-15,3723
"469775",2006-12-30,4155
"470051",2012-05-29,12047
"470169",2015-03-23,5713
"470194",2009-11-10,6095
"470381",2005-05-04,5461
"470581",2001-02-05,4794
"470788",2002-04-08,5084
"470814",2006-09-28,6255
"470819",2007-11-30,6184
"471106",2008-05-10,11299
"471117",2008-02-07,6294
"471179",2007-11-03,4902
"471575",2009-11-30,5282
"472078",2013-07-03,6615
"472079",2016-12-25,734
"472411",2016-12-11,3282
"472465",2009-03-31,5511
"472877",2012-02-20,5496
"473079",2014-08-30,6619
"473134",2003-09-07,3163
"473366",2013-11-15,7795
"473387",2006-09-29,11436
"473431",2010-01-10,2825
"473480",2007-10-12,7268
"473684",2005-03-01,5051
"473814",2009-07-07,13603
"473943",2010-01-31,3522
"474158",2002-08-12,10331
"474194",2002-12-02,4677
"474197",2001-07-11,5512
"474206",2002-07-19,10950
"474208",2010-07-15,15694
"474222",2001-04-28,3278
"474418",2002-12-17,4982
"475197",2008-08-27,5333
"475269",2008-05-01,12807
"475290",2011-03-23,6235
"475634",2004-05-18,12175
"475644",2014-09-08,6769
"475867",2013-09-27,7765
"475970",2007-12-19,5419
"476109",2011-07-26,6106
"476339",2002-07-28,3022
"476478",2010-08-26,6048
"476691",2007-01-17,5250
"476773",2005-08-17,5150
"476901",2005-06-30,14094
"476997",2002-04-07,4758
"476999",2013-02-07,6539
"477225",2015-02-24,6267
"477296",2016-12-10,5495
"477315",2002-10-04,5804
"477836",2004-10-05,5537
"478048",2012-04-28,6262
"478337",2012-10-05,7918
"478370",2006-09-27,10259
"478403",2001-09-09,8472
"478433",2004-01-28,4807
"478440",2007-04-12,6009
"478562",2003-07-09,12375
"478612",2001-01-27,2922
"478627",2001-04-21,4209
"478846",2016-08-11,15078
"479019",2006-10-28,5294
"479194",2017-10-08,8523
"479550",2013-06-22,17331
"479739",2002-12-11,5088
"479804",2005-12-16,5622
"479877",2005-12-04,3270
"479950",2015-03-12,7073
"479965",2015-04-07,7143
"480314",2011-12-17,6036
"480359",2003-05-11,7998
"480388",2008-06-27,6468
"480531",2014-03-18,7200
"480714",2003-06-13,5997
"480847",2009-08-12,14833
"480916",2017-11-25,3714
"480951",2011-02-17,6668
"481124",2006-12-04,5255
"481461",2005-07-24,3614
"481595",2004-05-16,2994
"481673",2003-05-26,11108
"481841",2013-11-29,3725
"481931",2014-08-18,6075
"482139",2017-03-18,5209
"482202",2002-09-07,4133
"482341",2008-05-27,12435
"482354",2006-09-14,12064
"482413",2007-11-22,1436
"482857",2006-01-08,2689
"483099",2005-03-06,3017
"483282",2013-08-19,11297
"483371",2006-03-19,3320
"483423",2010-12-27,3280
"483506",2001-08-05,4334
"483507",2006-03-07,5357
"483651",2008-11-02,4159
"483684",2007-03-26,5548
"484025",2011-11-15,6894
"484092",2006-10-18,5660
"484288",2017-07-22,15070
"484390",2017-03-31,6679
"484505",2008-05-21,5595
"484842",2015-12-17,6513
"484899",2014-03-25,6070
"484962",2008-03-19,6172
"485012",2007-05-20,10256
"485015",2006-02-15,5430
"485017",2011-07-22,15417
"485093",2009-08-26,11020
"485119",2015-05-30,10310
"485196",2013-08-20,11745
"485409",2006-08-26,4764
"485422",2002-01-29,5209
"486288",2017-09-01,14591
"486582",2009-01-01,13672
"486813",2012-04-09,13157
"487385",2001-08-25,9811
"487510",2010-10-05,6765
"487569",2013-02-15,6900
"487617",2012-04-20,13232
"487735",2016-05-19,7219
"487791",2006-10-03,5713
"487808",2016-11-02,8290
"487844",2003-03-12,5295
"487906",2002-09-12,5615
"488412",2015-03-18,7072
"488460",2012-05-08,13477
"488586",2013-06-24,6995
"488710",2008-10-24,5919
"488913",2011-07-19,14881
"488932",2009-08-15,15779
"488939",2014-12-11,6608
"488990",2006-03-16,5873
"489069",2001-06-04,5118
"489290",2011-09-05,12203
"489327",2002-09-26,8739
"489396",2007-10-27,5153
"489437",2015-03-20,7023
"490062",2002-12-22,2131
"490728",2010-01-28,5689
"490906",2003-10-10,7317
"490929",2017-09-08,16088
"491070",2012-03-15,7664
"491110",2007-02-16,5432
"491193",2015-02-21,4865
"491560",2007-12-03,5549
"491576",2011-02-24,6542
"491612",2012-08-10,18570
"491974",2008-05-30,13336
"491989",2004-01-31,2687
"492191",2014-12-20,4756
"492194",2017-07-28,7054
"492623",2010-12-14,5841
"492728",2010-06-27,15693
"492823",2013-01-18,6970
"492832",2016-10-06,7345
"492887",2014-12-21,3767
"493018",2015-11-19,7956
"493135",2014-11-07,7342
"493420",2015-10-09,8894
"493612",2001-05-14,5016
"493774",2002-06-29,4871
"493830",2010-03-21,4154
"493895",2004-06-20,10167
"494285",2013-09-05,7036
"494293",2007-02-04,3069
"494354",2014-03-10,6628
"494681",2010-11-19,7342
"494737",2017-08-20,13322
"494941",2014-11-23,4591
"495092",2014-07-17,6710
"495184",2011-04-11,6276
"495228",2001-05-18,11931
"495297",2014-11-03,6933
"495324",2011-03-13,5330
"495328",2004-09-24,6285
"495695",2016-09-28,6768
"495817",2004-06-28,5119
"495890",2005-02-04,5432
"496326",2010-09-04,13317
"496349",2001-09-07,12581
"496698",2014-03-13,7195
"496817",2012-01-06,6316
"496875",2004-06-08,11989
"496967",2002-03-15,5725
"496994",2010-06-29,14562
"497238",2015-08-04,6441
"497253",2017-08-14,15273
"497386",2011-10-27,7146
"497516",2003-02-11,4942
"497655",2003-04-21,4561
"497668",2003-11-22,4769
"497677",2010-01-25,5586
"497948",2015-03-01,3663
"498258",2007-07-30,14374
"498329",2011-01-06,5750
"498461",2006-11-09,5647
"498642",2011-06-28,20895
"498780",2001-10-20,3915
"499273",2010-09-10,7681
"499309",2011-01-07,6110
"499407",2007-11-25,2339
"499625",2002-06-07,5897
"499648",2005-11-02,5682
"499679",2011-07-21,6043
"499684",2007-01-07,2744
"499712",2012-05-01,6758
"500021",2008-03-27,5930
"500109",2002-04-16,5302
"500331",2016-08-07,4520
"500413",2010-05-17,11480
"500524",2010-08-28,6607
"500772",2006-01-09,4923
"501327",2013-06-29,8300
"501650",2006-04-22,5066
"501667",2003-04-26,3929
"501881",2012-12-27,3758
"502360",2008-04-30,12399
"502551",2003-07-31,14983
"502597",2005-09-07,5644
"502630",2004-05-28,5735
"502633",2001-03-24,3128
"502805",2009-09-05,6408
"503236",2015-11-27,2714
"503406",2003-02-05,4918
"503794",2005-03-19,4288
"504030",2005-06-11,14189
"504202",2007-12-25,613
"504510",2013-11-26,6447
"504565",2009-12-30,4267
"504604",2007-04-01,3031
"504822",2005-03-15,5382
"504848",2010-03-17,7208
"504876",2008-08-15,6175
"505029",2015-11-08,4991
"505210",2015-06-11,14270
"505416",2014-04-07,6414
"505444",2017-06-01,7211
"505526",2003-02-16,2376
"505928",2011-04-07,6700
"506170",2010-07-01,14639
"506216",2003-06-12,5652
"506223",2002-08-21,5097
"506490",2004-10-03,8016
"506711",2005-11-12,4984
"506721",2010-10-09,7615
"506894",2003-07-22,5278
"506986",2015-08-08,18838
"507334",2015-06-21,6800
"507550",2002-12-08,2513
"507596",2006-06-26,13381
"507666",2010-01-01,4292
"507718",2004-04-27,5234
"507735",2016-02-07,4047
"507775",2011-01-24,5857
"508024",2010-09-06,9957
"508217",2015-01-09,5841
"508593",2009-06-09,5982
"508607",2015-06-25,16811
"508630",2008-11-25,5549
"508769",2003-06-03,9588
"509185",2013-02-09,5554
"509229",2010-09-07,10705
"509268",2007-09-22,13386
"509328",2014-04-19,14053
"509531",2004-08-17,5673
"509553",2009-09-11,16011
"509874",2015-03-22,3549
"509915",2016-02-13,4329
"509962",2011-03-21,5826
"510250",2008-04-05,11487
"510425",2009-08-11,14530
"510533",2017-05-09,6795
"511164",2012-08-05,7361
"511309",2002-04-20,10238
"511401",2006-09-21,5956
"511648",2013-07-11,14694
"511704",2001-01-19,4792
"512201",2012-08-28,10858
"512242",2002-10-01,5516
"512331",2011-06-15,12677
"512402",2004-06-10,13130
"512469",2015-11-01,6841
"512482",2012-03-01,6802
"513080",2012-08-25,13867
"513081",2004-08-25,11930
"513088",2008-03-05,6148
"513090",2010-11-11,6513
"513099",2016-01-01,5631
"513233",2009-05-30,14165
"513262",2014-10-27,6760
"513424",2013-11-04,6865
"513592",2012-08-29,11313
"513790",2008-05-16,14436
"513844",2016-06-12,5288
"513865",2010-05-01,14359
"514157",2008-07-15,5523
"514393",2001-06-25,11929
"514399",2005-04-23,9523
"514464",2007-01-12,5476
"514518",2010-06-08,5871
"514527",2010-02-11,5790
"515145",2016-01-03,3126
"515226",2002-09-02,7079
"515231",2003-05-31,10096
"515355",2010-07-22,6321
"515472",2003-06-06,13833
"515598",2014-10-13,6518
"515690",2005-11-20,3489
"515745",2012-11-02,7780
"515862",2002-04-09,7129
"515876",2009-06-03,6109
"515993",2014-03-23,4051
"516032",2007-12-31,4442
"516105",2017-03-26,3242
"517051",2003-07-17,5293
"517114",2011-12-10,6818
"517296",2010-08-18,12832
"517305",2002-02-08,5423
"517368",2010-11-12,7470
"517454",2005-10-28,6336
"517475",2010-07-23,16580
"517522",2005-03-30,5374
"517740",2009-02-26,5420
"517819",2009-12-26,1747
"517940",2001-01-06,2710
"517972",2013-10-08,7116
"518052",2009-03-30,5605
"518103",2002-02-28,5309
"518429",2004-09-18,4792
"518619",2003-04-27,2719
"518660",2015-07-25,16159
"518753",2003-12-29,3667
"518955",2003-04-22,9451
"519111",2003-06-14,4538
"519280",2004-04-04,2630
"519380",2017-05-07,8823
"519402",2011-11-04,8325
"519498",2016-03-24,6077
"519570",2015-05-16,13501
"519619",2011-01-29,5572
"519721",2004-06-23,5209
"519813",2008-06-24,12843
"519883",2008-12-13,4717
"520290",2009-09-25,7465
"520301",2009-12-14,5298
"520495",2014-06-26,12418
"520508",2010-03-27,5098
"520621",2009-04-25,5735
"520862",2009-02-09,5446
"521136",2017-01-26,6452
"521224",2002-01-09,5245
"521340",2007-04-13,11935
"521463",2013-01-04,5988
"521502",2007-01-01,4049
"521510",2001-08-20,12795
"521577",2015-11-21,5382
"521636",2006-04-28,14050
"521672",2001-03-13,5186
"521721",2011-12-31,6040
"521764",2014-05-11,4281
"521952",2011-10-07,7975
"522158",2012-03-24,6183
"522552",2013-04-17,7286
"523049",2005-04-27,11168
"523484",2016-07-11,6448
"523535",2002-07-20,12144
"523548",2003-09-23,5746
"523569",2010-06-22,5866
"523689",2011-07-29,6744
"523870",2008-10-02,12811
"524064",2015-04-13,10781
"524148",2009-04-30,11207
"524473",2013-03-22,7085
"524900",2004-02-15,2562
"524955",2010-02-03,5794
"525285",2005-11-14,5394
"525394",2012-01-12,6286
"525752",2007-12-26,2613
"525941",2012-07-01,13857
"525983",2005-02-20,2922
"526015",2003-10-18,4916
"526102",2002-12-28,2325
"526108",2011-01-28,6283
"526120",2008-06-17,5657
"526139",2005-05-28,11835
"526170",2002-05-13,4992
"526376",2008-12-07,3176
"526418",2014-10-17,8075
"526453",2002-11-11,4956
"526512",2009-02-02,5165
"526529",2015-02-23,5875
"526549",2008-09-08,5269
"526584",2004-05-17,5258
"526652",2016-04-14,13863
"526656",2017-05-28,4904
"526753",2015-06-03,7374
"527094",2011-09-27,6308
"527211",2011-11-01,6937
"527286",2006-04-11,11596
"527479",2009-07-17,7790
"527699",2017-06-10,16009
"527778",2002-04-19,11431
"527913",2008-02-11,5215
"528020",2014-06-16,6564
"528093",2016-05-10,11395
"528130",2009-06-07,4527
"528616",2017-02-21,6549
"528675",2017-05-02,13667
"528980",2017-01-07,3282
"529009",2011-09-28,7198
"529083",2006-09-16,12192
"529516",2001-04-14,8384
"529613",2010-07-16,17726
"529759",2012-08-01,14347
"529811",2006-03-12,3649
"529897",2002-06-22,12566
"530144",2008-12-24,2087
"530208",2007-02-21,6022
"530370",2013-12-12,6289
"530476",2014-09-06,14481
"530637",2005-02-27,2584
"530784",2016-11-16,7032
"530998",2006-06-24,6158
"531013",2016-02-15,5056
"531128",2006-07-07,6744
"531304",2002-10-06,3217
"531546",2013-06-17,7166
